5000 64975
292 920 4
292 1262 9
292 1415 -5
292 1493 -9
292 1647 -8
292 1703 -1
292 1954 -10
292 2099 -10
292 2203 -2
292 2319 -2
292 2357 -8
292 2370 -3
292 2745 6
292 3099 -2
292 3521 1
292 3572 7
292 3769 10
292 4154 5
292 4595 -8
292 4715 10
293 294 -3
293 309 -9
293 364 -3
293 1933 -6
293 2175 -4
293 2198 6
293 2691 -9
293 2794 4
293 3740 5
293 3799 10
293 4032 9
293 4109 10
293 4218 -7
293 4262 8
293 4301 6
293 4431 3
293 4491 1
293 4607 -3
293 4663 -6
293 4703 -4
293 4711 1
293 4773 2
293 4894 -3
293 4971 4
294 295 3
294 994 9
294 1279 1
294 1286 9
294 1332 6
294 1468 4
294 1491 1
294 1878 9
294 1937 -6
294 2235 4
294 2328 4
294 2584 5
294 2638 -4
294 2936 8
294 3486 -4
294 3589 -4
294 3613 4
294 3801 1
294 3826 -5
294 4000 -8
294 4451 -5
294 4499 -7
294 4782 10
294 4933 -5
295 296 -4
295 549 -9
295 551 -4
295 709 4
295 1029 -4
295 1346 -3
295 1597 2
295 2260 2
295 2401 -6
295 2497 -10
295 2623 5
295 2642 -10
295 2660 1
295 2686 7
295 2807 7
295 2887 -2
295 2945 -5
295 3077 -1
295 3082 -8
295 3121 1
295 3250 -9
295 3610 10
295 4025 -1
295 4481 6
296 297 -5
296 327 -8
296 360 2
296 446 5
296 643 -1
296 917 -7
296 1060 6
296 1106 9
296 1156 10
296 1720 2
296 2574 -10
296 2659 -8
296 2751 -10
296 3184 -10
296 3212 1
296 3425 -9
296 3565 -1
296 3610 -9
296 3709 2
296 4038 7
296 4157 -8
296 4373 5
296 4539 9
296 4548 -4
297 298 -9
297 492 2
297 891 -8
297 1216 -3
297 1364 -6
297 1659 -2
297 2082 -3
297 2273 -2
297 2330 -4
297 2490 -7
297 3011 1
297 3058 -9
297 3118 3
297 3667 -1
297 3880 -4
297 4306 1
297 4318 10
297 4440 -1
297 4452 5
297 4640 -2
297 4652 1
297 4767 -8
297 4777 -8
297 4863 3
298 299 5
298 391 -6
298 439 6
298 665 -9
298 785 -5
298 1111 10
298 1321 1
298 1380 -3
298 1415 9
298 1525 3
298 1644 1
298 1792 -4
298 2193 -10
298 2410 10
298 2612 -2
298 2676 3
298 2708 3
298 3300 2
298 3349 -2
298 3534 -3
298 3550 -2
298 4001 10
298 4451 3
298 4485 1
299 300 -6
299 412 -5
299 578 -8
299 611 1
299 679 1
299 750 -6
299 757 -5
299 948 -4
299 1267 2
299 1343 -6
299 1444 -4
299 1552 -9
299 1592 -10
299 1768 -6
299 1974 -9
299 2449 -6
299 2766 3
299 2879 -8
299 2941 -10
299 3387 1
299 3565 2
299 3606 4
299 4551 -10
299 4552 -3
300 301 5
300 615 -10
300 663 7
300 855 10
300 858 -4
300 875 -6
300 940 7
300 1542 2
300 2134 4
300 2190 -9
300 2435 1
300 2613 -1
300 2648 8
300 3191 -5
300 3224 -1
300 3258 -5
300 3702 5
300 3711 8
300 3819 4
300 3896 10
300 3919 5
300 4163 -3
300 4653 -10
300 4699 -6
301 302 -10
301 601 8
301 833 3
301 1064 -4
301 1111 -1
301 1623 7
301 1845 7
301 2032 4
301 2216 10
301 2284 5
301 2886 -2
301 2889 3
301 3272 6
301 3308 -3
301 3469 9
301 3519 8
301 3592 -8
301 3694 -10
301 3874 1
301 3970 -8
301 4088 1
301 4527 -9
301 4620 8
301 4870 -9
302 303 6
302 531 -1
302 551 1
302 774 8
302 1125 9
302 1289 4
302 1483 1
302 2114 -3
302 2280 -5
302 2362 -4
302 2524 1
302 2570 -8
302 2571 -9
302 2670 4
302 2887 3
302 2966 -4
302 3058 -4
302 3146 10
302 3302 8
302 3428 -7
302 3756 1
302 3998 -10
302 4583 7
302 4753 3
303 304 4
303 523 4
303 741 9
303 1040 -1
303 1260 -1
303 1296 -1
303 1539 -4
303 1542 -4
303 1686 1
303 2232 -3
303 2243 -4
303 3004 4
303 3065 -1
303 3409 -1
303 3629 -4
303 3803 -5
303 3946 -1
303 4100 -1
303 4335 -3
303 4472 -3
303 4517 -9
303 4541 -9
303 4566 -9
303 4796 4
304 305 3
304 353 10
304 538 6
304 702 -8
304 814 7
304 902 10
304 1127 6
304 1247 8
304 1708 7
304 2009 2
304 2206 3
304 2511 3
304 2794 1
304 2834 7
304 3037 1
304 3137 -1
304 3180 1
304 3369 -8
304 3407 -3
304 3438 8
304 3678 -2
304 4163 -3
304 4356 4
304 4904 -7
305 306 -5
305 1059 -4
305 1515 8
305 1523 1
305 1525 9
305 1529 -6
305 1574 7
305 1676 -1
305 1785 6
305 2256 3
305 2427 -5
305 2626 -9
305 2632 1
305 2669 -2
305 3427 2
305 3455 -1
305 3466 -1
305 3920 -4
305 3925 5
305 3942 1
305 4112 -10
305 4196 -10
305 4819 1
305 4823 8
306 307 8
306 318 8
306 527 -8
306 539 4
306 602 -7
306 701 -9
306 1761 3
306 2235 -5
306 2275 4
306 2297 -7
306 2327 4
306 2413 7
306 2470 -2
306 2656 -8
306 2724 -3
306 3003 3
306 3424 3
306 3516 -3
306 3609 -7
306 3672 1
306 3673 -10
306 3718 7
306 4175 10
306 4286 10
307 308 8
307 347 1
307 943 -3
307 1025 10
307 1239 2
307 1549 5
307 1638 8
307 1983 -8
307 2004 3
307 2108 1
307 2626 7
307 2731 9
307 3248 5
307 3278 -3
307 3385 -8
307 3403 4
307 3590 9
307 3645 9
307 3683 -1
307 4516 1
307 4535 -4
307 4592 2
307 4730 -5
307 4762 -9
308 309 -7
308 320 3
308 502 1
308 514 7
308 764 -7
308 805 3
308 875 -2
308 953 3
308 1016 10
308 1258 9
308 1656 -8
308 1801 -2
308 1825 1
308 2877 -5
308 3304 -10
308 3307 1
308 3349 3
308 3432 6
308 3437 -3
308 3738 6
308 4020 5
308 4082 -7
308 4154 -10
308 4414 6
309 310 1
309 738 10
309 1217 -6
309 1298 1
309 1304 -1
309 1358 -4
309 1364 7
309 1821 3
309 2022 -6
309 2385 5
309 2391 9
309 2584 9
309 2898 4
309 2980 6
309 3115 -9
309 3224 -6
309 3329 -1
309 3453 9
309 3801 -9
309 4138 -7
309 4140 -10
309 4226 4
309 4495 8
309 4769 -8
310 311 1
310 427 5
310 712 10
310 1084 -1
310 1086 -9
310 1368 -3
310 1592 -7
310 1635 -7
310 1636 2
310 2192 10
310 2201 1
310 2217 -3
310 2298 3
310 2326 -8
310 2811 -6
310 3522 1
310 3567 5
310 4076 1
310 4219 9
310 4660 -5
310 4743 7
310 4845 -5
310 4943 10
310 4997 2
311 312 3
311 644 8
311 665 2
311 780 -10
311 871 1
311 943 3
311 1290 -6
311 1336 7
311 1428 4
311 1591 8
311 1675 9
311 1777 10
311 1799 -8
311 1833 1
311 1910 4
311 2140 2
311 2412 9
311 2491 10
311 2552 1
311 3164 -7
311 3605 -4
311 3623 2
311 3992 -8
311 4099 -8
312 313 7
312 646 -6
312 843 -10
312 1021 10
312 1182 6
312 1255 -4
312 1594 -5
312 2176 9
312 2183 3
312 2331 -2
312 2472 7
312 2509 -8
312 2565 2
312 3029 5
312 3058 -7
312 3075 -1
312 3344 5
312 3437 -10
312 3944 3
312 4196 -7
312 4231 10
312 4360 10
312 4913 1
312 4956 -6
313 314 1
313 354 -10
313 570 7
313 692 -1
313 1059 -4
313 1084 -9
313 1183 2
313 1191 -10
313 1598 2
313 2000 -2
313 2104 -10
313 2121 -10
313 2174 -2
313 2301 6
313 2562 -9
313 2606 7
313 2851 -10
313 2877 1
313 3402 2
313 3469 -5
313 3584 -3
313 3901 -5
313 4437 1
313 4628 10
314 315 -8
314 834 -4
314 841 6
314 925 3
314 958 -1
314 1249 9
314 1303 4
314 1663 9
314 2170 6
314 2423 -1
314 2573 6
314 2643 -7
314 2808 4
314 2871 1
314 3245 -5
314 3353 -4
314 3754 4
314 3885 2
314 4114 8
314 4248 -3
314 4411 10
314 4617 1
314 4651 3
314 4938 9
315 316 1
315 355 5
315 435 1
315 857 -6
315 1184 3
315 1292 -9
315 1338 5
315 1970 5
315 2258 -3
315 2272 10
315 3070 -1
315 3249 2
315 3471 3
315 3677 2
315 3915 7
315 3976 7
315 4070 -3
315 4247 -10
315 4265 -2
315 4349 1
315 4532 -4
315 4554 -1
315 4569 -3
315 4916 -8
316 317 4
316 672 3
316 823 -6
316 859 -9
316 1414 9
316 1669 -6
316 1704 8
316 2358 8
316 2523 10
316 2694 -6
316 2723 -9
316 3423 -7
316 3472 -1
316 3619 -6
316 3800 -2
316 3868 -3
316 3888 6
316 3923 -7
316 3933 4
316 4237 3
316 4241 3
316 4401 -9
316 4426 8
316 4734 4
317 318 8
317 456 1
317 566 1
317 569 -4
317 860 9
317 952 10
317 1139 -3
317 1223 3
317 1260 -10
317 1694 6
317 2486 -9
317 2561 4
317 2640 2
317 2687 10
317 2762 -7
317 2802 9
317 2815 -5
317 2845 7
317 3446 5
317 3720 8
317 4099 -6
317 4261 1
317 4728 -1
317 4993 5
318 319 1
318 558 -6
318 1221 9
318 1321 2
318 1693 -9
318 2102 4
318 2461 -2
318 2786 -1
318 2879 -4
318 3042 6
318 3178 1
318 3236 -8
318 3276 -7
318 3316 1
318 3379 -6
318 3461 -5
318 3602 -5
318 3744 -10
318 4264 1
318 4297 4
318 4606 8
318 4867 -9
318 4973 3
318 4986 -10
319 320 -9
319 419 -5
319 814 5
319 888 10
319 1410 1
319 1459 5
319 1795 -8
319 2528 -10
319 2637 10
319 2779 -6
319 2892 9
319 2919 1
319 2923 -6
319 2960 3
319 3292 8
319 3922 8
319 3992 2
319 4025 4
319 4038 -8
319 4209 -2
319 4348 6
319 4449 -3
319 4853 -10
319 4890 1
320 321 6
320 323 2
320 645 7
320 682 2
320 1378 8
320 1549 7
320 1717 -2
320 1798 -10
320 1876 8
320 2227 8
320 2337 -4
320 2447 -9
320 2453 5
320 2508 -3
320 2847 1
320 2908 4
320 3084 -6
320 3089 -10
320 3253 -2
320 3598 6
320 3803 -3
320 4275 -3
320 4390 -7
320 4679 -2
321 322 7
321 333 5
321 412 1
321 545 7
321 614 -4
321 918 8
321 1099 5
321 1314 1
321 1875 8
321 1899 3
321 2031 -5
321 2133 5
321 2153 -2
321 2158 -7
321 2261 3
321 2335 3
321 2541 6
321 2746 10
321 2824 5
321 2986 -8
321 3299 -4
321 3882 10
321 4670 -7
321 4828 7
322 323 6
322 478 5
322 485 -4
322 583 -5
322 599 -3
322 666 -6
322 837 -4
322 952 10
322 1098 -7
322 1205 -2
322 1281 2
322 1626 8
322 1741 -10
322 1780 -1
322 1826 5
322 2069 7
322 2173 -8
322 3348 1
322 3636 -8
322 3805 -7
322 3854 -9
322 4047 -4
322 4232 10
322 4576 10
323 324 -4
323 468 1
323 503 -5
323 758 8
323 994 -2
323 1097 -2
323 1659 -3
323 1856 1
323 2135 10
323 2144 4
323 2357 2
323 2568 3
323 3042 10
323 3284 4
323 3303 3
323 3421 -4
323 3882 6
323 4305 -1
323 4352 -1
323 4618 2
323 4747 10
323 4900 -6
323 4923 -1
323 4960 10
324 325 8
324 386 -8
324 696 -4
324 715 2
324 872 -5
324 1100 4
324 1159 -10
324 1232 3
324 1464 10
324 1987 1
324 2006 -2
324 2268 -8
324 2321 -1
324 2416 -8
324 2442 5
324 2550 1
324 2577 7
324 2705 -3
324 2887 -7
324 3128 10
324 3269 2
324 3665 8
324 4591 -6
324 4613 7
325 326 -8
325 357 -2
325 733 -10
325 759 -1
325 868 -1
325 1147 -8
325 1272 -3
325 1591 10
325 1920 -3
325 2725 4
325 2860 -3
325 2939 4
325 3117 -2
325 3232 -1
325 3240 -3
325 3347 -7
325 3577 -9
325 3811 6
325 3903 -9
325 4324 -2
325 4496 6
325 4604 10
325 4677 4
325 4753 -2
326 327 -5
326 871 1
326 1082 10
326 1409 -10
326 1423 -8
326 1471 2
326 1602 -2
326 1615 -2
326 1619 10
326 1910 5
326 1987 3
326 3159 6
326 3343 -5
326 3344 -9
326 3527 7
326 3866 -5
326 3882 -6
326 4166 -2
326 4259 5
326 4309 -3
326 4457 -8
326 4634 8
326 4640 1
326 4935 8
327 328 -6
327 368 -5
327 484 6
327 686 -5
327 753 5
327 969 -9
327 1117 -3
327 1178 -1
327 1575 1
327 1590 1
327 1610 -1
327 2062 7
327 2085 -5
327 2159 6
327 2351 -3
327 2883 -9
327 2990 -1
327 3038 -3
327 3322 7
327 3425 -8
327 3662 7
327 4323 5
327 4806 -6
327 4951 2
328 329 6
328 415 5
328 757 -1
328 821 1
328 858 2
328 1221 9
328 2106 -9
328 2168 10
328 2211 7
328 2528 7
328 2539 6
328 2652 4
328 2721 -1
328 2731 10
328 2858 1
328 3126 -3
328 3205 -4
328 3593 -6
328 3607 -3
328 3796 6
328 4007 8
328 4059 -9
328 4305 1
328 4523 -5
329 330 1
329 348 3
329 553 -10
329 917 -6
329 1040 7
329 1149 10
329 1226 -7
329 1568 -3
329 1651 -7
329 1832 -1
329 1898 -8
329 1951 -7
329 2120 -7
329 2886 -1
329 3067 1
329 3518 3
329 3622 -3
329 3837 4
329 4415 5
329 4488 6
329 4627 1
329 4812 1
329 4816 10
329 4924 7
330 331 5
330 707 8
330 869 2
330 1306 -8
330 1583 -1
330 1800 -6
330 2279 -10
330 2390 9
330 2527 -9
330 2551 -10
330 2601 -2
330 2681 -2
330 2715 10
330 2860 1
330 2950 -9
330 3440 -5
330 3536 1
330 3694 -4
330 3695 -1
330 3790 -3
330 3802 -2
330 3896 -10
330 4724 10
330 4868 2
331 332 -8
331 383 8
331 502 1
331 713 3
331 765 -3
331 853 -7
331 915 -5
331 952 -6
331 962 8
331 1553 10
331 1667 -10
331 1799 2
331 1954 -6
331 2311 -7
331 2637 -5
331 3156 -4
331 3163 -4
331 3172 -5
331 3552 -1
331 3683 3
331 4175 -10
331 4665 2
331 4741 -3
331 4830 2
332 333 9
332 601 9
332 644 -7
332 855 4
332 1101 10
332 1148 9
332 1583 -8
332 1687 -3
332 1781 -9
332 1935 -2
332 1936 -7
332 2259 1
332 2348 -2
332 2469 1
332 2934 7
332 2988 2
332 3195 -10
332 3258 -6
332 3475 4
332 3543 5
332 3547 10
332 3713 -10
332 3881 -6
332 4684 4
333 334 6
333 438 1
333 551 4
333 663 -8
333 1129 -4
333 1142 -4
333 1218 -6
333 1286 10
333 1581 3
333 2095 2
333 2210 -6
333 2297 -1
333 2380 -1
333 3275 3
333 3522 -3
333 3572 -2
333 3632 -3
333 3789 1
333 4065 10
333 4238 -10
333 4361 1
333 4573 7
333 4881 -9
333 4913 7
334 335 9
334 584 1
334 612 -6
334 799 -2
334 1055 -2
334 1313 1
334 1521 -2
334 1953 -5
334 2092 4
334 2117 -1
334 2138 4
334 2360 -3
334 2562 9
334 2649 -6
334 2735 -10
334 3252 3
334 3421 4
334 3479 8
334 3722 6
334 3877 5
334 3909 -1
334 4360 5
334 4486 -1
334 4522 -3
335 336 6
335 753 -2
335 851 -4
335 1194 1
335 1534 10
335 1623 -10
335 1732 -5
335 1751 -5
335 1931 6
335 1953 6
335 2097 6
335 2582 2
335 3186 3
335 3252 6
335 3258 -2
335 3259 -5
335 3297 -5
335 3374 -10
335 4242 -2
335 4421 2
335 4546 5
335 4623 1
335 4666 -7
335 4788 -8
336 337 5
336 708 3
336 1009 9
336 1093 -5
336 1393 9
336 1545 -8
336 1768 6
336 2178 -5
336 2288 9
336 2307 5
336 2341 10
336 2607 4
336 2894 10
336 3459 1
336 3471 1
336 3743 10
336 3832 -9
336 3938 4
336 4185 -2
336 4433 4
336 4576 8
336 4735 -1
336 4911 10
336 4943 -2
337 338 -5
337 452 -6
337 480 10
337 743 2
337 899 -10
337 1073 -4
337 1130 1
337 1571 4
337 1779 -5
337 2277 -3
337 2453 -10
337 2480 -8
337 2752 1
337 2894 -8
337 2952 3
337 3346 1
337 3417 -9
337 3579 1
337 3609 6
337 3909 -3
337 4419 2
337 4567 10
337 4599 -4
337 4815 -6
338 339 1
338 859 -6
338 955 -10
338 1054 1
338 1352 -10
338 1513 9
338 2096 4
338 2240 -4
338 2241 -8
338 2271 8
338 2392 -4
338 2530 6
338 2616 9
338 2688 -6
338 2745 8
338 2920 2
338 3034 6
338 3696 2
338 3894 -1
338 4325 -9
338 4432 3
338 4479 -8
338 4750 -8
338 4958 6
339 340 1
339 435 -7
339 776 -8
339 824 7
339 1352 1
339 1544 -5
339 1599 2
339 1778 4
339 2316 7
339 2378 7
339 2473 -8
339 2758 3
339 2876 10
339 2885 -6
339 3024 -9
339 3116 -8
339 3177 -7
339 3573 -8
339 3944 -6
339 3958 -8
339 4337 -3
339 4497 -2
339 4878 7
339 4953 -9
340 341 3
340 505 -2
340 721 -2
340 777 -10
340 790 6
340 914 -2
340 1239 -2
340 1416 -10
340 1442 8
340 1537 5
340 1825 -1
340 2131 -4
340 2229 8
340 2335 -10
340 2411 -1
340 2429 -5
340 2430 6
340 2906 -5
340 3302 10
340 3431 10
340 3468 -4
340 4156 -7
340 4593 -3
340 4680 -1
341 342 8
341 368 1
341 634 -1
341 688 2
341 772 6
341 1374 -10
341 1737 -8
341 2175 8
341 2227 -10
341 2372 -7
341 2484 -5
341 2589 -6
341 2871 8
341 2905 -6
341 3302 -8
341 3950 -3
341 4116 6
341 4488 -9
341 4512 4
341 4667 7
341 4698 7
341 4745 -4
341 4932 -7
341 4991 9
342 343 -6
342 762 -3
342 936 4
342 1042 -10
342 1227 9
342 1269 -2
342 1766 -1
342 1977 6
342 2141 3
342 2219 -7
342 2334 -10
342 2567 6
342 2758 2
342 3177 1
342 3225 10
342 3296 -3
342 3703 -10
342 3925 -9
342 4013 -4
342 4060 2
342 4190 -3
342 4197 -2
342 4461 4
342 4937 -9
343 344 -6
343 578 -4
343 604 -2
343 635 -3
343 837 -1
343 959 10
343 1141 -3
343 1251 3
343 1341 4
343 1447 4
343 1763 -6
343 2067 1
343 2070 8
343 2256 7
343 2278 1
343 2290 -4
343 2564 -7
343 3351 -3
343 3471 1
343 4104 -10
343 4299 -3
343 4305 4
343 4762 -7
343 4969 -7
344 345 -2
344 491 4
344 505 -4
344 663 -10
344 680 4
344 722 5
344 803 8
344 1087 -8
344 1098 4
344 1129 -3
344 1373 2
344 1942 7
344 2830 -10
344 2929 1
344 2938 9
344 3634 10
344 3749 3
344 4034 2
344 4043 8
344 4188 -8
344 4315 -7
344 4698 -4
344 4877 -5
344 4999 -8
345 346 2
345 401 8
345 486 -8
345 1243 3
345 1443 -6
345 1550 -4
345 1787 1
345 2479 -2
345 2505 -6
345 2529 -5
345 2647 10
345 2686 -10
345 2804 9
345 2854 -7
345 3004 -7
345 3108 -2
345 3137 -10
345 3317 2
345 3608 7
345 3781 -9
345 3803 7
345 4227 7
345 4493 1
345 4736 -8
346 347 7
346 374 1
346 505 -3
346 525 -8
346 1079 -3
346 1095 -10
346 1131 10
346 1232 -4
346 1259 -2
346 1926 1
346 2208 2
346 2517 8
346 2733 4
346 3063 6
346 3430 -8
346 3647 -6
346 3708 -10
346 3737 2
346 3741 -9
346 3958 9
346 4116 -3
346 4237 5
346 4372 -3
346 4631 -10
347 348 5
347 1034 10
347 1161 2
347 1257 2
347 1576 -9
347 1785 -1
347 1896 -9
347 1914 9
347 1923 1
347 2250 5
347 2619 9
347 2716 3
347 2963 -4
347 3042 9
347 4077 -7
347 4082 -7
347 4254 8
347 4308 -7
347 4334 5
347 4404 10
347 4469 1
347 4709 -9
347 4847 -3
347 4854 6
348 349 6
348 365 2
348 403 -8
348 486 -1
348 706 3
348 873 -5
348 1041 -4
348 1162 -5
348 1739 4
348 2173 5
348 2258 10
348 2514 4
348 2778 6
348 3257 -10
348 3338 5
348 3427 1
348 3669 1
348 3889 3
348 4543 8
348 4826 10
348 4827 -2
348 4856 -7
348 4901 -8
348 4982 -6
349 350 -1
349 436 -2
349 695 -6
349 757 8
349 1021 -8
349 1288 1
349 1649 -9
349 1653 3
349 3119 1
349 3215 4
349 3325 -6
349 3448 -3
349 3575 -2
349 3623 4
349 3707 4
349 3911 1
349 3945 5
349 3967 5
349 4059 9
349 4297 -1
349 4523 -10
349 4605 4
349 4718 1
349 4914 3
350 351 -8
350 389 -9
350 600 -4
350 784 -10
350 1020 5
350 1050 -5
350 1117 -2
350 1149 -3
350 1378 7
350 1388 -2
350 1637 4
350 1876 -4
350 1903 1
350 2181 -1
350 2557 3
350 3043 -4
350 3283 1
350 3348 9
350 3351 7
350 3578 -2
350 3623 9
350 4820 9
350 4891 6
350 4933 -2
351 352 -6
351 1310 -4
351 1373 8
351 1542 7
351 1882 -2
351 1888 7
351 1894 -5
351 1925 -7
351 1982 -5
351 2765 3
351 2837 3
351 3007 -3
351 3052 -1
351 3076 -3
351 3725 -6
351 3835 -6
351 3842 9
351 3928 5
351 4052 5
351 4472 -4
351 4639 10
351 4654 2
351 4751 -5
351 4931 -6
352 353 4
352 505 -6
352 515 1
352 645 10
352 1725 -6
352 1832 2
352 1844 8
352 1856 -6
352 1881 -3
352 2106 -6
352 2203 1
352 2427 -7
352 2662 -2
352 2763 -9
352 2894 9
352 3062 -10
352 3141 -1
352 3302 -1
352 3338 -4
352 3968 7
352 4016 -8
352 4041 3
352 4273 -1
352 4799 -9
353 354 7
353 398 10
353 668 8
353 807 4
353 877 -3
353 1126 1
353 1185 -8
353 1215 -5
353 1316 -3
353 1426 6
353 1662 -9
353 1697 -2
353 1747 -3
353 1880 -8
353 1950 -4
353 2302 2
353 2568 7
353 2583 7
353 2653 9
353 3196 10
353 3207 9
353 3875 7
353 4287 1
353 4596 10
354 355 -7
354 413 1
354 516 9
354 568 -8
354 902 -5
354 914 -7
354 927 -1
354 1104 8
354 1553 1
354 2665 -3
354 2676 -3
354 2747 -10
354 2947 10
354 3116 5
354 3180 7
354 4180 1
354 4205 -10
354 4444 -9
354 4509 10
354 4510 -10
354 4621 -9
354 4660 10
354 4717 -2
354 4990 -8
355 356 3
355 793 10
355 979 -10
355 1304 7
355 1341 8
355 1656 -6
355 1902 -6
355 1986 -3
355 2069 8
355 2459 6
355 2649 -1
355 2959 8
355 3123 3
355 3167 -4
355 3521 -9
355 3528 -7
355 3646 -4
355 3812 2
355 3813 10
355 3917 -2
355 4450 7
355 4597 -7
355 4730 -8
355 4851 5
356 357 -2
356 447 -9
356 535 -8
356 555 10
356 713 9
356 888 4
356 938 7
356 1161 -6
356 1404 5
356 1845 5
356 1905 -8
356 2467 -9
356 2497 -3
356 2583 5
356 2730 1
356 3448 -6
356 3450 4
356 3609 6
356 3824 8
356 4099 -10
356 4102 -3
356 4130 -1
356 4778 -4
356 4965 -1
357 358 6
357 405 -1
357 562 9
357 741 1
357 1503 1
357 1521 -4
357 1913 -2
357 1983 2
357 2034 -3
357 2807 3
357 2925 7
357 3038 -4
357 3052 5
357 3207 -1
357 3238 -2
357 3451 4
357 3720 -8
357 3742 -8
357 3750 10
357 3777 -2
357 3927 1
357 3977 -9
357 4334 2
357 4656 1
358 359 1
358 499 -10
358 501 -5
358 817 1
358 1075 -1
358 1274 1
358 1552 7
358 1610 -7
358 1903 4
358 2330 10
358 2367 9
358 2520 7
358 2732 -4
358 2787 -7
358 3454 4
358 3564 3
358 4190 5
358 4369 5
358 4531 -10
358 4577 8
358 4594 4
358 4616 -2
358 4619 7
358 4620 -4
359 360 1
359 594 8
359 801 2
359 1090 -2
359 1214 2
359 1462 -6
359 1951 -6
359 2051 -3
359 2108 -7
359 2252 1
359 2491 -4
359 2563 -5
359 2669 1
359 3310 3
359 3376 -5
359 3411 -4
359 3462 -6
359 3509 -8
359 3802 -9
359 4223 3
359 4261 -10
359 4377 1
359 4480 -1
359 4826 -7
360 361 8
360 401 8
360 558 6
360 730 3
360 818 -2
360 1315 9
360 1412 -3
360 1613 -7
360 1615 -7
360 1671 8
360 2040 6
360 2443 -10
360 2951 7
360 3437 -4
360 3574 -2
360 3780 6
360 3851 -8
360 3964 -2
360 4001 -4
360 4219 -5
360 4281 -8
360 4425 -10
360 4558 7
360 4989 -6
361 362 -10
361 583 3
361 863 -2
361 1128 -2
361 1277 -4
361 1443 -9
361 1447 -2
361 1468 -8
361 1642 -1
361 1914 9
361 1916 -6
361 2319 6
361 2407 3
361 2594 -6
361 2717 2
361 2783 10
361 2884 2
361 2985 1
361 3167 -3
361 3212 -9
361 3668 -8
361 4005 -1
361 4114 5
361 4400 -1
362 363 2
362 777 5
362 1238 8
362 1812 6
362 1958 5
362 1980 3
362 2247 -1
362 2263 1
362 2387 -5
362 2615 1
362 2721 2
362 2895 10
362 3048 5
362 3106 -1
362 3165 -3
362 3296 -8
362 3332 8
362 3468 5
362 3658 -9
362 3757 1
362 3800 -4
362 4008 -1
362 4446 10
362 4866 4
363 364 9
363 500 -5
363 876 -3
363 1012 9
363 1068 8
363 1171 -1
363 1343 -7
363 1424 9
363 1608 -8
363 2060 2
363 2318 -8
363 2812 -5
363 3268 1
363 3445 -5
363 3516 -6
363 3682 -3
363 4121 7
363 4251 8
363 4477 6
363 4547 6
363 4646 3
363 4802 2
363 4821 -4
363 4978 8
364 365 -5
364 468 -4
364 1035 10
364 1214 -1
364 1353 -8
364 1441 -9
364 1511 2
364 1593 -3
364 2041 1
364 2259 4
364 2354 9
364 2555 -6
364 2728 6
364 3079 2
364 3141 9
364 3234 -7
364 3498 4
364 3586 3
364 3698 7
364 3995 -5
364 4013 -10
364 4182 -3
364 4553 5
364 4775 -1
365 366 3
365 407 2
365 454 9
365 1104 -10
365 1350 -10
365 1636 9
365 1844 4
365 2134 5
365 2144 2
365 2383 -8
365 2694 -8
365 2864 -10
365 2966 4
365 3019 -10
365 3285 8
365 3514 1
365 3544 1
365 3573 6
365 4613 3
365 4662 5
365 4758 -2
365 4769 5
365 4838 -2
365 4958 -3
366 367 -9
366 655 9
366 909 -7
366 1049 -10
366 1174 -3
366 1270 1
366 1569 -10
366 1869 -6
366 1900 1
366 2102 -8
366 2660 -6
366 2769 2
366 2938 -2
366 3274 9
366 3449 1
366 3732 7
366 4207 6
366 4367 8
366 4447 -5
366 4524 9
366 4579 1
366 4744 9
366 4914 -6
366 4988 -10
367 368 -9
367 725 1
367 936 5
367 1187 -2
367 1528 9
367 1751 5
367 2093 -10
367 2099 -3
367 2577 4
367 2631 -6
367 2963 1
367 3068 4
367 3212 -10
367 3357 -1
367 3401 -9
367 3819 6
367 3993 -3
367 4233 -6
367 4415 7
367 4438 -3
367 4630 10
367 4721 -5
367 4731 6
367 4899 3
368 369 5
368 722 -10
368 1018 1
368 1142 -2
368 1451 9
368 1697 2
368 1767 9
368 2036 10
368 2050 -3
368 2057 -2
368 2105 -1
368 2237 3
368 2778 10
368 2994 -7
368 3246 5
368 3661 9
368 3909 -1
368 4042 -2
368 4070 4
368 4097 -5
368 4411 3
368 4728 6
368 4842 2
368 4907 1
369 370 9
369 742 1
369 749 7
369 1189 4
369 1450 7
369 2177 -6
369 2393 -8
369 2895 -8
369 3104 5
369 3299 -8
369 3314 1
369 3594 1
369 3656 6
369 3681 7
369 4121 -1
369 4272 5
369 4281 1
369 4304 6
369 4340 10
369 4547 -5
369 4805 -4
369 4813 10
369 4910 -1
369 4958 1
370 371 10
370 602 5
370 790 7
370 1044 -6
370 1047 -7
370 1575 2
370 2273 -2
370 2278 -6
370 2679 1
370 2715 1
370 3296 9
370 3302 3
370 3528 10
370 3568 -1
370 4057 -6
370 4147 1
370 4277 8
370 4377 -7
370 4435 1
370 4577 4
370 4591 1
370 4693 10
370 4853 -2
370 4962 7
371 372 10
371 424 -7
371 859 -2
371 1097 -5
371 1403 -5
371 1584 -6
371 1761 1
371 2358 -4
371 2568 -10
371 2920 -3
371 3006 4
371 3023 4
371 3477 6
371 3710 5
371 3854 -6
371 3929 5
371 3979 -10
371 4009 -5
371 4290 10
371 4486 -6
371 4508 2
